stfid,name,racewhite1620_est,raceaa1620_est,raceasian1620_est,raceamind1620_est,raceoth1620_est,hispanic1620_est,noncitizens1620_est,pubtrans1620_est,walkoth1620_est,medincacs1620_est,gini1620_est,noveh1620_est
55079009600,Census Tract 96,3.4,69.4,13.3,0,5.8,8.1,6.2,15.8,9,30556,0.3945,32.5
55079009700,Census Tract 97,1.8,26.8,63,0,7.3,1.1,35,14.2,5.3,28125,0.4859,25.5
55079009800,Census Tract 98,0.1,57.9,29.5,0,11.7,0.7,3.4,17.4,1.2,25536,0.4469,38.3
55079009900,Census Tract 99,1.8,89.1,0,0,0.9,8.2,0,11.9,2.5,32031,0.4457,19.8
55079010600,Census Tract 106,38.1,35.4,3.2,0,6.2,17.1,2,4.2,9.6,40221,0.5198,5.1
55079010700,Census Tract 107,62.9,10.8,3.9,0,3.1,19.3,3.7,9.5,9.2,58583,0.4146,5.1
55079010800,Census Tract 108,69.8,10.9,6,0,7.9,5.5,4.1,15.8,17,43371,0.4245,24.8
55079011000,Census Tract 110,62.8,20.6,2.5,1.6,8.4,4.1,2.4,5.5,16.4,25169,0.5912,38.1
55079011100,Census Tract 111,78.2,9.5,5.7,0,2.8,3.7,4.2,11.3,17,45389,0.4157,20.3
55079011200,Census Tract 112,76.7,8.2,3.4,0,6.2,5.5,4.8,5.9,12.9,44623,0.5167,20.8
55079011300,Census Tract 113,75.8,13.8,4.3,0.2,2,4,3.1,2.2,19.2,71308,0.4825,25.4
55079011400,Census Tract 114,65.9,28.7,1.9,0,0.2,3.3,0.6,2.2,10.8,66840,0.416,5.5
55079012200,Census Tract 122,19.5,29,43.6,0,3.7,4.2,11.1,4.7,0.5,38750,0.4821,21
55079012300,Census Tract 123,15.6,80.2,0.3,0,1.3,2.7,3.3,44.7,5.6,11855,0.6721,44
55079012400,Census Tract 124,62.2,13.6,3.8,0.8,9.7,9.9,2,12.2,2.7,44934,0.385,13.7
55079012500,Census Tract 125,74.1,10,5.3,0.8,3.8,6.1,3.2,1.8,3.9,70000,0.4768,12.4
55079012600,Census Tract 126,75.8,12.9,0.3,0,4.5,6.5,0.7,4.2,5.4,49773,0.362,7.9
55079012700,Census Tract 127,86.5,3.2,1.6,0,3.3,5.4,4.3,1,4.9,71375,0.3732,4.8
55079012800,Census Tract 128,73.4,9.8,5.6,0,6.2,5.1,4.9,2.3,11.5,57535,0.4235,4.8
55079012900,Census Tract 129,67.7,8.9,0.2,1.4,3.1,18.6,4.2,2.4,6.2,50037,0.3694,4.9
55079013000,Census Tract 130,57.4,8.4,1.6,1.1,8.7,22.8,15.4,11.5,1.8,44100,0.3836,10
55079013300,Census Tract 133,48.2,26.3,7.1,0,4.9,13.5,6.4,6.6,1.5,32132,0.4383,12.5
55079013400,Census Tract 134,8.1,46.7,22,0,7.4,15.8,12.6,10.8,5.1,26928,0.4302,23.8
55079013500,Census Tract 135,22.8,60,0,0.2,8,9,2.1,35.7,3.2,17256,0.4077,51
55079013600,Census Tract 136,18.6,67,1,0,3.2,10.2,2.4,25.7,9.3,15543,0.5601,45.1
55079013700,Census Tract 137,8.7,71.7,7.9,0,1.7,10,13.8,20.9,3.8,16997,0.4677,36.8
55079014100,Census Tract 141,12.4,78.4,0.3,0,2.3,6.6,1.5,18.7,7.8,20507,0.507,36.7
55079014300,Census Tract 143,81,5.4,7.3,1,1,4.3,7,6.6,32,60688,0.5453,20
55079014400,Census Tract 144,69.8,5.9,12.8,1.5,2.1,7.9,14.9,4.8,46.1,61467,0.4522,24.5
55079014600,Census Tract 146,65.1,15.2,7.7,0.3,2,9.6,5.4,7.9,64.7,13150,0.465,49.4
55079014700,Census Tract 147,64,14.5,9.5,0.2,3.5,8.3,10.3,2.1,59.4,8463,0.646,42.4
55079014800,Census Tract 148,36.7,43.2,6,1.1,1.9,11,6,6.1,38.1,21160,0.5403,40.6
55079014900,Census Tract 149,21.9,38.5,6.8,0,3,29.7,16.2,20.1,18.7,23700,0.4499,30
55079015700,Census Tract 157,8.2,8.9,0,0.8,1.9,80.2,10.9,11.2,11.7,23007,0.4259,22.7
55079015800,Census Tract 158,12.5,14.8,2.1,0.5,0,70.1,20.4,10.9,8.9,27833,0.4538,29.3
55079015900,Census Tract 159,22.6,10,0,1.4,0.6,65.5,27,19.9,4.1,34366,0.4779,33.5
55079016000,Census Tract 160,14.7,12.4,0.7,1.1,1.3,69.8,19.1,3.1,5.2,36724,0.5009,18.6
55079016100,Census Tract 161,18.5,5,0,0.8,0.7,74.9,16.4,7.9,2.4,40833,0.3387,7
55079016200,Census Tract 162,24.2,1.9,0.1,1.1,0.9,71.9,13.2,12.4,5.5,45500,0.3902,13.1
55079016300,Census Tract 163,8.4,6.1,0,0,0.3,85.1,25.3,6.6,6.8,32474,0.417,17.9
55079016400,Census Tract 164,10.9,3.5,1.8,0.8,0.7,82.2,31.4,9.5,8.8,37092,0.411,24.5
55079016500,Census Tract 165,17.2,10,0,0.2,2.4,70.2,10.1,2,4.1,24070,0.4941,18
55079016600,Census Tract 166,17.7,18.9,0.4,1,10.1,52.1,8.3,6.9,0.6,25927,0.4527,27.1
55079016700,Census Tract 167,16.3,13.9,11.4,1.5,0,56.8,19.1,9.6,3.9,28594,0.4455,21.5
55079016800,Census Tract 168,6.2,7.4,0.9,0,0,85.6,25.7,12,5,33897,0.4617,9.1
55079016900,Census Tract 169,14.8,3.7,0,0.6,0.5,80.4,21.7,6.4,1.8,32297,0.357,27.2
55079017000,Census Tract 170,30.4,5.4,0.9,0.7,3.6,59,16.4,4.3,6.1,34336,0.5988,10.1
55079017100,Census Tract 171,17.1,0.4,1.7,0.2,1.1,79.6,24.5,1.5,1.7,52917,0.3293,5.7
55079017200,Census Tract 172,9.9,2.2,6,0.6,0,81.3,27.1,3.4,0.1,51500,0.3572,1.9
55079017300,Census Tract 173,19.2,0.5,1.8,2.1,0.8,75.6,28.1,1.3,3.5,39205,0.4413,20.6
55079017400,Census Tract 174,10,8,9.7,0,2.8,69.5,23,1.6,10,26371,0.4754,11.4
55079017500,Census Tract 175,8,8.3,6.9,0.6,0.1,76.1,19.3,11.9,1.1,28198,0.4828,21.5
55079017600,Census Tract 176,12.2,6.8,0.2,2,0.3,78.5,18.9,2.6,3,32700,0.4677,4.8
55079017900,Census Tract 179,73.6,5.1,0.3,3.9,4.4,12.7,1.1,4.6,5,63417,0.4808,8.3
55079018000,Census Tract 180,73.3,2.3,6,0.5,2.2,15.6,6.2,14.1,8.7,62179,0.4023,8.3
55079018100,Census Tract 181,86.2,5.9,0.7,0.2,0,7,0.7,0.5,2.7,83229,0.3169,4.9
55079018200,Census Tract 182,94.1,0.6,1.4,0,0,3.9,0.3,2.7,5.5,91875,0.3437,3
55079018300,Census Tract 183,83.8,1.1,0,0.8,0.5,13.8,3.7,3.7,8.3,73322,0.3029,6.1
55079018400,Census Tract 184,83.2,0,0,0,1.9,14.9,2.1,7.9,2.9,79107,0.3612,7.4
55079018500,Census Tract 185,73.2,1,0.3,0,5.2,20.3,5.3,1.7,10.9,63000,0.3564,8.2
55079018600,Census Tract 186,12.7,0.4,6,0,0.8,80.1,22.1,4.3,0.8,43289,0.3723,20.7
55079018700,Census Tract 187,12.2,2.3,9.8,0,4.5,71.1,22.6,1,1.7,38329,0.3668,3.2
55079018800,Census Tract 188,7.8,3.4,0,0,0,88.8,36.1,2.7,0,43214,0.3403,6
55079018900,Census Tract 189,24.9,5.8,1.1,0,0.4,67.6,18.1,0,6.8,59625,0.3413,5.7
55079019000,Census Tract 190,49.3,3.1,4,0,3.4,40.2,8.8,1.4,0,61894,0.3885,5.7
55079019100,Census Tract 191,42.7,11.2,0.7,0.1,2.6,42.8,8.9,1,5.1,41771,0.4473,12.4
55079019200,Census Tract 192,69,4.7,2,1.1,2.4,20.8,2.1,2,0,64189,0.3681,4.2
55079019300,Census Tract 193,59.2,0.5,4,0.5,4,31.9,12,1.1,1.3,68057,0.3,0.7
55079019400,Census Tract 194,68.6,4.9,3.6,0.6,4.6,17.7,4.5,3.1,1.1,52879,0.4461,10.1
55079019500,Census Tract 195,79.1,0.5,0.3,0.2,5.7,14.1,1.7,0.5,1.8,65900,0.4059,0.9
55079019600,Census Tract 196,78,1.3,1.5,0.6,4,14.7,0.7,5,0.2,56609,0.3697,11.5
55079019700,Census Tract 197,74.1,1.7,2.3,0.8,3.2,17.9,4.5,1.4,3.7,66964,0.4096,5.2
55079006900,Census Tract 69,6.5,80.3,0,0,3.7,9.6,0,15,1,27713,0.3805,27.9
55079019800,Census Tract 198,56.7,5.5,8.4,0,2.6,26.8,13.6,4.4,1.5,66331,0.5067,6.1
55079019900,Census Tract 199,70.9,1.5,5.7,1.4,2.3,18.1,9.3,1.5,1.6,60682,0.3266,7.1
55079020000,Census Tract 200,29.2,5.4,10.9,0.6,5,48.8,18.3,0.9,5.1,44304,0.4717,22.1
55079020100,Census Tract 201,27.2,7.6,3.4,0,1.2,60.6,11,2,4.5,40750,0.3867,14.2
55079020200,Census Tract 202,44.5,1.2,13.3,0,0.4,40.7,18.8,4,2.6,55840,0.3101,3.5
55079020300,Census Tract 203,43.1,6,4,0.8,0.9,45.2,13.4,1.2,1.3,63811,0.3895,1.8
55079020400,Census Tract 204,16.8,5,4,0,2,72.2,24.6,2.3,1.1,48579,0.3401,10.1
55079020500,Census Tract 205,22.8,5,9.3,0.3,3.7,59,24.6,3,0.5,40607,0.3974,9.6
55079020600,Census Tract 206,77.8,1.6,1.1,1.6,3.5,14.3,3.8,2.4,1.2,59223,0.3528,3.6
55079020700,Census Tract 207,79.1,2.7,0,0,1.4,16.8,1.3,6.9,3.6,60789,0.3551,11.8
55079020800,Census Tract 208,90.3,0.3,0.6,0.5,1.2,7.1,0.5,4,2.9,73694,0.3956,3.7
55079020900,Census Tract 209,74.3,0.4,0.8,0.6,2.1,21.8,3,0,1.8,71111,0.3279,3.3
55079021000,Census Tract 210,72.8,6.9,2.8,0.4,6.2,10.9,1.8,3,1.6,72863,0.3089,3
55079021100,Census Tract 211,78.2,0.4,0,0.3,1.3,19.9,1.1,1.4,0.4,62450,0.3159,3.5
55079021200,Census Tract 212,73.5,1.5,1.5,0.4,1.3,21.9,2.7,1.4,2.4,54756,0.3462,11.4
55079021300,Census Tract 213,63.8,12.6,0,0.6,2.8,20.2,2.7,4.4,2.3,33871,0.4074,21.3
55079021400,Census Tract 214,34.5,11.4,14.4,0,14.1,25.7,16,7.6,3.6,24579,0.4471,13.5
55079021500,Census Tract 215,63.1,1.1,12.3,0.2,0,23.3,6.9,1,0,67188,0.3599,5
55079021600,Census Tract 216,59,0.9,9.4,0,4.7,26,13.9,1.6,3.6,44880,0.3758,9.5
55079021700,Census Tract 217,76.7,1,2.8,0.7,6,12.7,6.9,3.6,15,67115,0.3956,4.8
55079021800,Census Tract 218,62.6,8.1,0.9,0,9.1,19.3,7.8,3.2,0.7,52292,0.4,13.7
55079030100,Census Tract 301,85.4,2.3,7.9,0.1,2.7,1.6,5.2,0,2.3,99643,0.4272,3.5
55079035200,Census Tract 352,69.7,17.6,5.7,0,4.1,2.9,2,0.5,4.9,62463,0.4048,2.6
55079040100,Census Tract 401,76.3,10,8,0.1,4,1.5,1.5,0.6,0.4,150682,0.4985,0.7
55079050101,Census Tract 501.01,60.4,21.2,7.7,0,6,4.8,0.7,0,2,71769,0.3213,1.7
55079060101,Census Tract 601.01,62.8,9.3,6.8,0,6.2,14.8,2.4,2.1,2,97431,0.4464,2.2
55079060102,Census Tract 601.02,82.8,11.2,2.5,0.1,1.7,1.7,2,1.1,0,90642,0.3582,2.8
55079070100,Census Tract 701,89.5,1.4,3.4,0,3.4,2.3,1.9,1.7,1.3,125366,0.439,1.3
55079070200,Census Tract 702,88.8,2.7,3.9,0,1.3,3.4,2.2,2,9.1,172778,0.4418,0.8
55079070300,Census Tract 703,71.6,10,7.2,0.4,2.3,8.5,5,2.5,1.9,94271,0.377,1.6
55079080100,Census Tract 801,78.3,5.9,8.2,0.3,2.9,4.5,9.8,0.9,4.1,74503,0.4289,2.1
55079080200,Census Tract 802,86.4,1.5,5,0.8,3.6,2.7,6.1,5.9,15,68375,0.4561,9.9
55079080300,Census Tract 803,94.6,1.3,1.4,0,1.7,0.9,4.3,2.4,14.4,131875,0.5109,4.6
55079080400,Census Tract 804,74.4,2.4,11.1,0,8.3,3.9,15.4,6.5,10.5,49213,0.527,19.6
55079090100,Census Tract 901,76.1,12,2.7,2.1,4.7,2.5,0.9,1.3,0.4,63379,0.3826,11.8
55079090200,Census Tract 902,79.6,11.3,3.3,0,0.8,5.1,1.1,1.6,1,87284,0.3895,3.5
55079090300,Census Tract 903,64.7,16.2,7,5.8,3.8,2.5,5.1,1.2,3.5,61250,0.4468,10.1
55079090600,Census Tract 906,76.2,9.1,5.4,0,2.4,6.8,2.7,1,4.3,62698,0.3703,15.7
55079090700,Census Tract 907,95.8,0.4,0.9,0,0.9,2,1.6,0.1,3.6,146205,0.4167,0.8
55079090800,Census Tract 908,93.7,1.5,1.4,0,2.9,0.4,0.3,0,1.8,107000,0.413,2.2
55079090900,Census Tract 909,84.8,3,0.2,0.4,6.4,5.2,0,0,1,94625,0.3293,6.8
55079091000,Census Tract 910,79.8,4.9,3.7,0.1,5.9,5.6,1.3,3,3,88832,0.4104,6.3
55079091100,Census Tract 911,93.5,1.5,0.1,0,3.3,1.5,2.5,0.6,5.6,108063,0.4682,5.8
55079091200,Census Tract 912,80.5,5.4,7.7,0,5.3,1.1,5,3.1,11.2,65682,0.4836,17.4
55079091300,Census Tract 913,92,0.2,4.4,0,0.6,2.8,1.8,0,5.3,101739,0.4324,3.6
55079091400,Census Tract 914,80.8,1.8,8,1.2,4.2,3.9,6.6,3.2,3,91852,0.3442,1.1
55079160301,Census Tract 1603.01,79.3,2.6,2.8,0.3,7.2,7.7,2,0.6,0,112564,0.3331,0
55079100100,Census Tract 1001,60.7,9.2,0.5,0.6,6.7,22.4,3.7,6.9,0.8,45000,0.3789,8.8
55079100200,Census Tract 1002,61.8,8.9,4.1,2.8,5.8,16.6,4.5,3.4,2.6,47031,0.389,13.1
55079035100,Census Tract 351,89.1,1.1,5.6,0,2,2.1,1.7,0,0.9,187361,0.583,0.9
55079100300,Census Tract 1003,81.2,0.5,4.2,1.4,3.2,9.5,2.6,5.1,7,43781,0.3971,22.2
55079100400,Census Tract 1004,72.3,8.5,6.5,0,2.1,10.5,5.9,4,4,45909,0.4531,12.1
55079100500,Census Tract 1005,74.1,5.1,2.4,1.5,3.7,13.2,5.2,8,4.3,55111,0.4116,23.5
55079100600,Census Tract 1006,72.6,3,1,0,4.3,19.1,1.7,2.2,2.1,49250,0.4123,9.4
55079100700,Census Tract 1007,72,0.8,1.3,1.7,3.5,20.7,2.2,9.3,6.6,62997,0.352,5.2
55079100800,Census Tract 1008,86.8,2,0,0,1.9,9.3,0.8,1.2,3.8,61534,0.3771,5.3
55079100900,Census Tract 1009,63.8,5.9,12.4,0.2,7.3,10.4,9,1.4,3,54306,0.3634,11.9
55079101000,Census Tract 1010,66.4,11.5,6.4,0,4.2,11.5,4,3.8,1,51792,0.4302,8.2
55079060200,Census Tract 602,50.1,18,6.8,0.5,20.3,4.4,7.7,2.5,1.7,58182,0.4948,12.6
55079101100,Census Tract 1011,79.7,6.3,1.4,0.1,2.7,9.8,0.3,5.1,5,46395,0.4109,18.7
55079101200,Census Tract 1012,77.8,3.1,0,0.5,8.9,9.6,1.7,3.6,2,54636,0.3603,9.7
55079101300,Census Tract 1013,79.1,6.7,1.1,0.2,6.4,6.5,0.7,0.7,0.9,58429,0.3982,3
55079101400,Census Tract 1014,82.7,6.5,2,0.4,4.1,4.4,0.8,0.2,0.2,54451,0.3742,8.5
55079101500,Census Tract 1015,70.6,7.2,0,1.2,1.7,19.3,2.6,2,7.4,50313,0.4364,5.7
55079101600,Census Tract 1016,86.9,1.8,0.9,0,0.9,9.5,0.2,3.2,1.1,59074,0.394,13.8
55079101700,Census Tract 1017,71.7,2.9,1,0.4,3.4,20.6,1.7,0.4,0.9,65156,0.3527,8.2
55079101800,Census Tract 1018,83.4,3.1,3.4,0.2,2.5,7.3,0.8,0,0.7,60958,0.3555,6.2
55079110100,Census Tract 1101,54.5,11.9,0.7,1.6,2.1,29.2,5.3,4.7,4.3,41267,0.4085,19.1
55079120101,Census Tract 1201.01,86.6,1.6,8.1,0,0.8,3,6.7,1.2,1.3,67271,0.4068,10.8
55079120102,Census Tract 1201.02,85,3.8,2,0,4.6,4.7,0.7,0,0.5,80026,0.3456,14.6
55079120201,Census Tract 1202.01,82.6,2.5,2.2,0.6,0.8,11.3,3.4,2.8,2.4,48767,0.4862,11.4
55079120202,Census Tract 1202.02,71.5,0,0.9,0.4,7.3,19.8,3.4,2.2,0.4,51392,0.3724,7
55079120203,Census Tract 1202.03,67.9,6.8,4.1,2.3,0.6,18.2,2.4,1.4,1.5,57964,0.3537,2.8
55079120300,Census Tract 1203,71.7,1.3,2.3,0,4.6,20.1,1.4,1.9,2.9,66000,0.3348,2.3
55079120400,Census Tract 1204,67.1,5,7.5,0.3,3.6,16.5,1.8,0.5,3.2,64236,0.4779,6.1
55079120501,Census Tract 1205.01,73.9,7.2,7.4,0,0.7,10.8,5,1.8,0.7,71141,0.3433,1.3
55079120502,Census Tract 1205.02,77.4,4.1,5.6,0.5,4.2,8.2,5.1,1.8,1,61402,0.4144,7.5
55079130100,Census Tract 1301,77.2,0.8,1.3,0.2,4,16.4,4.1,0,8.7,69923,0.3824,5
55079130200,Census Tract 1302,88.7,1.5,1.1,0,2.6,6.1,0.8,2.4,3.4,80900,0.3567,7
55079140100,Census Tract 1401,91.1,0.3,3.4,1.6,0.3,3.3,1.1,2,2.5,74643,0.5756,5.9
55079140201,Census Tract 1402.01,81.1,2,5.2,0,2.1,9.7,4.6,0,1.5,70466,0.3686,7.2
55079140202,Census Tract 1402.02,77.9,1.5,11.4,0.2,5.3,3.6,1.8,0.5,0.1,80288,0.3418,2.6
55079150100,Census Tract 1501,80.7,1.2,2.6,0,5.3,10.2,3.8,0.8,0.8,68327,0.4437,5
55079150301,Census Tract 1503.01,90.4,0,4,0.1,2.2,3.2,2.6,0.3,1.3,82120,0.352,0.6
55079150303,Census Tract 1503.03,86.8,1.3,4.7,1.2,5.4,0.7,1.7,0.8,0.9,77227,0.4005,5.3
55079150304,Census Tract 1503.04,82.6,0,8.9,0.3,3,5.2,5,0.8,0,70282,0.5374,1.4
55079160202,Census Tract 1602.02,74.4,0.7,8.7,0,3.9,12.3,5.9,0.4,2.5,75445,0.4155,6.4
55079160203,Census Tract 1602.03,74,5.4,3.7,0.8,4.7,11.3,8.2,0,3,73613,0.332,0.6
55079170100,Census Tract 1701,83.9,1.8,0,1.7,3,9.6,1.3,0.9,2.9,63070,0.4103,4.7
55079170200,Census Tract 1702,83.5,4,2,0,1,9.6,7.8,0.7,2.6,51591,0.4029,4.3
55079170300,Census Tract 1703,82.1,4.8,0,0.8,3.5,8.8,0.9,0.9,8.7,49440,0.4271,4.6
55079170400,Census Tract 1704,86.3,0.3,0.4,0.9,2.8,9.4,3.4,0.5,1.3,80694,0.3094,2.4
55079170500,Census Tract 1705,82.7,2.9,1.2,0,0.6,12.7,3.6,0,4.3,46776,0.3737,15.8
55079170600,Census Tract 1706,75.5,3.3,0,2.1,4.3,14.7,2.5,0.7,3.9,53292,0.457,9
55079170700,Census Tract 1707,71,2.6,0,0,3.5,22.9,3.1,0.9,0,68049,0.3333,7.4
55079180100,Census Tract 1801,83.3,1.8,2,0.8,5.1,7,3.4,3.6,6.6,62829,0.3622,7.9
55079180200,Census Tract 1802,85.7,3.2,0.8,0,3.2,7.2,0.6,2.4,1.8,63440,0.4236,5.2
55079180300,Census Tract 1803,78.5,0.1,0.2,0.3,3.4,17.5,3.3,1.3,3.6,53000,0.3832,10.3
55079180400,Census Tract 1804,78.5,3.6,0,0.9,1.8,15.2,4.5,0,4.1,58450,0.3524,10.9
55079180500,Census Tract 1805,89,0.9,1.7,0.2,1.2,7,0.4,0.7,1.4,67057,0.3779,7.9
55079185100,Census Tract 1851,82,2.2,1.3,0.9,1,12.7,1.1,3.5,2.7,46094,0.5016,13.2
55079185200,Census Tract 1852,80.3,2.9,1.8,0,1.3,13.8,1.2,2.1,1.6,51557,0.4166,7.3
55079185300,Census Tract 1853,78.6,6.1,7.3,0.2,3.8,3.9,3.7,0.7,3.4,63667,0.4075,11
55079185400,Census Tract 1854,1,98.1,0,0.5,0,0.4,0,8.2,22.9,35398,0.4414,43.8
55079185500,Census Tract 1855,1.3,90.5,4.9,0,2.9,0.3,1.2,24.4,0.8,24769,0.433,41.2
55079185600,Census Tract 1856,16.1,70.8,0,1.5,5.4,6.2,0,8.4,8.4,34299,0.4953,25.7
55079185700,Census Tract 1857,5.2,80.7,0,0,0,14.1,0,4.8,11.4,21026,0.4136,18.7
55079185800,Census Tract 1858,2.2,78.7,7.3,0.4,0,11.3,3.5,5,0,26339,0.4898,14.3
55079185900,Census Tract 1859,6.9,77.4,10.6,0,4,1.1,1.9,14.7,3.9,58750,0.4215,7.2
55079186000,Census Tract 1860,9.6,75,0.3,0.6,4.9,9.7,4.2,7.4,15.8,16203,0.5211,60.3
55079186100,Census Tract 1861,7.3,60.5,27.6,1.4,1.4,1.7,7.7,18.5,4.7,16154,0.6014,40.4
55087011103,Census Tract 111.03,92.8,1.8,0.7,0,0.4,4.2,0.3,0,0.5,84724,0.3114,2.1
55079186200,Census Tract 1862,4,86.2,2.4,0,2.6,4.8,9.1,11,0,19167,0.7375,47.5
55079186300,Census Tract 1863,48.3,36.6,2.1,0.2,2.9,9.9,4,7.8,21.7,64851,0.4651,17.8
55079186400,Census Tract 1864,78.3,5.6,4.5,0,2.3,9.3,4.2,6.7,70.3,20375,0.5417,33.8
55079186500,Census Tract 1865,39.4,6.8,2,0.3,5.2,46.3,10.6,5.2,17.1,45625,0.3815,18.2
55079186600,Census Tract 1866,37.4,12.8,0.2,0.2,0,49.4,10.2,6.8,6,41389,0.4033,14.8
55079186800,Census Tract 1868,19.1,31.5,4,0.6,6,38.8,10.7,12.4,4.8,21569,0.6391,43.5
55079186900,Census Tract 1869,81.3,5.6,7.8,0,2.3,2.9,4,6.3,12.6,70208,0.5799,19.2
55079187000,Census Tract 1870,83.6,3.4,5.9,0.8,2.1,4.3,4.7,6.9,16.6,58679,0.4903,20.5
55087011104,Census Tract 111.04,76.8,2.8,7.6,0,1.9,10.8,3.5,0.9,1.7,52326,0.3761,5.9
55081950300,Census Tract 9503,87.9,4.3,1.3,1,1.6,3.8,1,0,5.3,60058,0.4141,9.3
55079187200,Census Tract 1872,62.5,25.7,2.4,0.1,2.2,7.1,1.2,0,0.7,97273,0.4381,0.5
55079187300,Census Tract 1873,79.8,1.1,7.8,1,2,8.2,2.9,0.3,1,98828,0.3796,3.5
55079187400,Census Tract 1874,87.4,5.6,5,0,0.7,1.3,0.6,0.4,21.7,91082,0.5058,4.2
55083100800,Census Tract 1008,96.9,0.3,0,0,1.8,1,0.3,0,9,64875,0.3749,1.4
55083100500,Census Tract 1005,94.6,0,0.4,1.1,3.2,0.6,0,0,4.2,53167,0.3909,2
55087012903,Census Tract 129.03,97.2,0,0,0,0,2.8,0.4,0,0.8,80875,0.3907,8.5
55083101100,Census Tract 1011,97.7,0.1,0,0.3,0.9,1.1,0.2,0,1.2,76442,0.3931,1.3
55083101200,Census Tract 1012,92.7,0.3,0.3,0,3.7,2.9,0.3,0.1,4.6,49915,0.4204,8.3
55083101000,Census Tract 1010,92.2,0,0.3,1.4,2.9,3.3,0,0.1,1.8,60280,0.3726,4.9
55079980000,Census Tract 9800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55087010100,Census Tract 101,75.9,8.3,1.3,1.4,5.2,8,5.1,3.6,28.9,32461,0.483,9.9
55087010200,Census Tract 102,86.3,4.1,4.1,0.5,1.9,3.1,0.1,0,3.5,57471,0.3068,4
55087010300,Census Tract 103,84.3,7.8,0.4,1.3,1.1,5.1,1.4,4.4,4.4,33906,0.3989,24.6
55087010601,Census Tract 106.01,79.2,2.8,3.7,1,4.2,9.2,1.6,0.7,3.9,57713,0.3956,3.9
55087010602,Census Tract 106.02,81.6,2.6,3.7,0.7,0.9,10.5,0.7,0.6,1.5,68824,0.3494,0.5
55087010700,Census Tract 107,80.2,0.6,6,0.2,2.6,10.4,2.4,0,3.4,50110,0.4708,4.3
55087010800,Census Tract 108,87.5,5.1,1.3,0.5,0.3,5.3,0.9,2.5,4.3,57169,0.5624,5.6
55087010900,Census Tract 109,79.9,4.2,7,0,4.6,4.3,1.6,0,4.9,77500,0.4057,4.3
55087011101,Census Tract 111.01,78.9,5.1,9.4,0.6,0,6,4.2,0,2.8,64265,0.4545,2.6
55087011200,Census Tract 112,71.8,1.4,19.7,1.2,2.3,3.5,0.2,0,2.2,60000,0.4086,4.2
55095960301,Census Tract 9603.01,98.8,0.2,0,0,1,0,0,0,1.9,73324,0.3624,0
55087011300,Census Tract 113,87.5,1.3,2,1,4.4,3.9,1.2,2.1,7.1,64769,0.3969,4.8
55087011400,Census Tract 114,85.8,1.8,5.6,0.4,2.6,3.9,3.1,1.1,2.6,51432,0.4253,4.7
55087011501,Census Tract 115.01,80.3,0,17.1,0.3,0.2,2.1,8.9,0,5.1,53140,0.3757,2.6
55087011502,Census Tract 115.02,82.8,2.1,5.2,0,3.6,6.3,2.8,0.3,3.8,65904,0.3833,3.5
55087011600,Census Tract 116,87,0,3.2,0,3.4,6.4,2.1,0.3,0.4,68886,0.3871,7.4
55125950602,Census Tract 9506.02,95.8,0.8,0,0.6,0.4,2.4,0.8,0,5.6,62569,0.3722,1.1
55087011700,Census Tract 117,90.4,0.2,3.7,0,3.5,2.2,1.2,0,3.2,58681,0.3354,2.6
55087011800,Census Tract 118,92.6,0.6,0,2.6,3.1,1.2,0,0.8,5.3,50370,0.3679,6.8
55087012000,Census Tract 120,96.5,0,1.9,0,0,1.6,1,0,1.8,84808,0.3852,3.3
55087012200,Census Tract 122,97.7,0.1,0,0.2,1.6,0.5,0.9,2.1,5.6,53207,0.3496,7.4
55087012300,Census Tract 123,98,0,0.2,0,1.8,0,0.2,0.8,2,54375,0.3411,2.3
55087012400,Census Tract 124,94.9,0,0.4,0,0.4,4.3,0,2.3,5.2,59911,0.3444,6.6
55087012503,Census Tract 125.03,87.4,3,6.2,0.7,1.3,1.4,2.3,0,1.9,142274,0.4165,0
55087012504,Census Tract 125.04,91.8,2.7,2.1,0,1,2.4,0.7,0,2.1,80903,0.4422,2.3
55087012505,Census Tract 125.05,80.9,1.4,6.3,0,2.5,9,5.9,0,2.1,72056,0.436,0.8
55087012506,Census Tract 125.06,77.3,0.2,9.3,0,2.7,10.4,5.7,0.4,2.3,67478,0.4409,3
55087012602,Census Tract 126.02,93.1,0,3.8,0.2,1.8,1,0.2,0,2.2,102679,0.3428,0.4
55087012700,Census Tract 127,91.4,0,3.2,0.3,0.7,4.5,2.8,0.1,4.8,73708,0.3641,2.8
55087012800,Census Tract 128,94.8,0,0.1,0.5,1.2,3.4,0.5,0,1.3,70221,0.4039,2.8
55097961102,Census Tract 9611.02,87.2,0.5,8.1,0,1.1,3.1,3,1,3.7,49279,0.4257,12.7
55087012902,Census Tract 129.02,92.6,0.2,0,0,6.8,0.5,0.6,0,2.4,86842,0.33,0.7
55087013100,Census Tract 131,89.7,0.3,0.2,2.6,4.9,2.3,0.1,0.7,1.1,67550,0.3943,3.6
55087013200,Census Tract 132,91.1,0.5,0.2,1.1,0.9,6.2,2,0,4.7,71500,0.3523,1.7
55087013300,Census Tract 133,90.8,1.5,4.2,0,2.2,1.3,1.9,0.4,3.8,93033,0.3643,1.8
